,Name,Transmission,KM_Driven,Fuel_Type,Owner,Registration,EMI,Price,Year,Types,City,Discount
1818,2015 Toyota Etios Liva D-4D VXD,MANUAL,35320,Diesel,1st Owner,TN-14-x-xxxx,10254,524499,2015,Toyota,Chennai,524499
1819,2021 Tata ALTROZ XT 1.5 RTQ,Manual,16699,Diesel,1st Owner,DL-10,16264,883699,2021,Tata,New Delhi,866099
1820,2020 Volkswagen Polo GT TSI 1.2 PETROL AT,AUTOMATIC,47328,Petrol,1st Owner,KA-05-x-xxxx,19241,1064899,2020,Volkswagen,Bangalore,1024599
1821,2018 Toyota Etios V,MANUAL,20146,Petrol,2nd Owner,MH-02,10373,586599,2018,Toyota,Mumbai,530599
1822,2021 Toyota Glanza V MT PETROL,Manual,27784,Petrol,1st Owner,UP-32-x-xxxx,15575,879749,2021,Toyota,Lucknow,829399
1823,2018 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,MANUAL,16913,Petrol,1st Owner,MH-05,9384,512599,2018,Hyundai,Mumbai,479999
1824,2017 Maruti Vitara Brezza ZDI PLUS,MANUAL,25437,Diesel,2nd Owner,UP-70-x-xxxx,14649,782199,2017,Maruti,Lucknow,749299
1825,2009 Hyundai Santro Xing GLS,MANUAL,42379,Petrol,1st Owner,MH-12,3531,180599,2009,Hyundai,Pune,180599
1826,2015 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,MANUAL,40856,Petrol,1st Owner,UP-32-x-xxxx,8160,422399,2015,Hyundai,Lucknow,417399
1827,2016 Volkswagen Polo COMFORTLINE 1.2L PETROL,MANUAL,52631,Petrol,1st Owner,MH-12,9149,472999,2016,Volkswagen,Pune,467999
1829,2017 Maruti Swift VXI,MANUAL,21134,Petrol,1st Owner,KL-43,10803,552599,2017,Maruti,Kochi,552599
1830,2014 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,MANUAL,88942,Petrol,2nd Owner,WB-02,6231,388999,2014,Hyundai,Kolkata,318699
1831,2015 Hyundai Eon MAGNA PLUS,MANUAL,28889,Petrol,1st Owner,KL-25,4735,290299,2015,Hyundai,Kochi,242199
1832,2020 Mahindra Scorpio S9,MANUAL,47827,Diesel,1st Owner,TS-09-x-xxxx,29672,1621999,2020,Mahindra,Hyderabad,1580049
1833,2020 Hyundai VENUE SX 1.0 GDI IMT,MANUAL,21044,Petrol,1st Owner,TS-08-x-xxxx,18800,1048999,2020,Hyundai,Hyderabad,1001099
1834,2019 Renault Kwid RXL,MANUAL,12366,Petrol,1st Owner,RJ-45,8389,429099,2019,Renault,Jaipur,429099
1836,2019 MG HECTOR SHARP DCT PETROL,AUTOMATIC,33822,Petrol,1st Owner,DL-14,30612,1759999,2019,MG,New Delhi,1630099
1837,2021 Hyundai VENUE 1.5 SX CRDI MT,MANUAL,4509,Diesel,1st Owner,UP-16,21126,1215699,2021,Hyundai,New Delhi,1124999
1838,2022 Mahindra Thar LX PETROL HT 4WD AT,Manual,3784,Petrol,1st Owner,HR-16,31487,1771399,2022,Mahindra,New Delhi,1676699
1839,2021 Maruti New  Wagon-R 1.0 Lxi (o) cng,MANUAL,4970,Petrol + CNG,1st Owner,HR-26,13499,705099,2021,Maruti,New Delhi,690499
1840,2016 Ford Ecosport 1.5TITANIUM TDCI,MANUAL,84947,Diesel,1st Owner,KA-04-x-xxxx,13924,712199,2016,Ford,Bangalore,712199
1841,2014 Maruti Swift LXI,MANUAL,31334,Petrol,1st Owner,DL-3C,8540,436799,2014,Maruti,New Delhi,436799
1842,2016 Honda Jazz 1.5 VX I DTEC,MANUAL,78751,Diesel,2nd Owner,WB-24,8440,436699,2016,Honda,Kolkata,431699
1843,2015 Honda City VX MT PETROL,MANUAL,72001,Petrol,2nd Owner,TS-07-x-xxxx,13140,687099,2015,Honda,Hyderabad,672099
1844,2020 Hyundai Grand i10 MAGNA 1.2 VTVT,MANUAL,99139,Petrol,1st Owner,UP-32-x-xxxx,10889,556999,2020,Hyundai,Lucknow,556999
1845,2018 Toyota YARIS J MT,MANUAL,24697,Petrol,1st Owner,KA-01-x-xxxx,16798,894499,2018,Toyota,Bangalore,894499
1846,2015 Tata Nano XT TWIST,MANUAL,36486,Petrol,1st Owner,MH-12,3720,203599,2015,Tata,Pune,190299
1847,2019 Maruti Celerio X Zxi AMT,AUTOMATIC,67679,Petrol,1st Owner,GJ-06,9003,523799,2019,Maruti,Ahmedabad,460499
1848,2016 Hyundai Grand i10 1.2 ASTA (O) AT,AUTOMATIC,65617,Petrol,1st Owner,TS-08-x-xxxx,10336,543599,2016,Hyundai,Hyderabad,528699
1849,2014 Nissan Terrano XL 110 DIESEL,MANUAL,96829,Diesel,2nd Owner,AP-09-x-xxxx,10563,540299,2014,Nissan,Hyderabad,540299
1850,2022 MG ASTOR SAVVY 1.5 CVT S RED,Manual,17118,Petrol,1st Owner,TN-19-x-xxxx,33554,1903599,2022,MG,Chennai,1786799
1851,2019 MG HECTOR SHARP DCT PETROL,AUTOMATIC,58968,Petrol,1st Owner,HR-26,28420,1701599,2019,MG,New Delhi,1513399
1852,2017 Hyundai Elite i20 SPORTZ 1.2,MANUAL,29196,Petrol + CNG,1st Owner,UP-85,11363,581199,2017,Hyundai,New Delhi,581199
1853,2021 Maruti S Cross DELTA SHVS PETROL,Manual,30125,Petrol,1st Owner,GJ-06,18732,997499,2021,Maruti,Ahmedabad,997499
1854,2021 Maruti Swift VXI,MANUAL,13228,Petrol,1st Owner,KA-04-x-xxxx,13982,723199,2021,Maruti,Bangalore,715199
1855,2021 Renault TRIBER 1.0 RXZ,MANUAL,2683,Petrol,1st Owner,UP-42-x-xxxx,13613,696299,2021,Renault,Lucknow,696299
1856,2021 Tata ALTROZ XZ 1.2,MANUAL,25279,Petrol,1st Owner,MP-08,15346,817199,2021,Tata,Indore,817199
1857,2019 Renault TRIBER 1.0 RXZ,MANUAL,20442,Petrol,1st Owner,TN-69-x-xxxx,13617,728399,2019,Renault,Chennai,696499
1858,2018 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,MANUAL,53790,Petrol,1st Owner,UP-32-x-xxxx,9440,504599,2018,Hyundai,Lucknow,482849
1859,2021 Tata ALTROZ XE 1.2,MANUAL,42399,Petrol,1st Owner,MH-04,11876,607459,2021,Tata,Mumbai,607459
1860,2019 Hyundai Creta 1.6 EX CRDI,MANUAL,86364,Diesel,1st Owner,TN-55-x-xxxx,19692,1130899,2019,Hyundai,Chennai,1048599
1861,2020 Maruti Eeco 5 STR WITH AC PLUSHTR,MANUAL,7771,Petrol,1st Owner,TN-14-x-xxxx,8887,490799,2020,Maruti,Chennai,454549
1862,2020 Tata ALTROZ XZ 1.2,MANUAL,32805,Petrol,1st Owner,MH-05,15134,803399,2020,Tata,Mumbai,774099
1863,2018 Volkswagen Polo HIGHLINE1.2L PETROL,MANUAL,20704,Petrol,1st Owner,KA-53-x-xxxx,14635,748599,2018,Volkswagen,Bangalore,748599
1864,2020 KIA SELTOS HTK PLUS 1.5 PETROL,MANUAL,6436,Petrol,1st Owner,DL-11,21868,1178199,2020,KIA,New Delhi,1164499
1865,2017 Volkswagen Polo GT TSI 1.2 PETROL AT,AUTOMATIC,65971,Petrol,1st Owner,MH-43,13908,774999,2017,Volkswagen,Mumbai,711399
1866,2021 Tata ALTROZ XT 1.2,Manual,37753,Petrol,1st Owner,UP-32-x-xxxx,14547,781299,2021,Tata,Lucknow,744099
1867,2020 Hyundai VENUE 1.0L Turbo GDI SX MT,MANUAL,37936,Petrol,2nd Owner,MH-47,17372,941599,2020,Hyundai,Mumbai,925099
1868,2014 Honda Amaze 1.2 SX MT I VTEC,MANUAL,53962,Petrol,2nd Owner,KA-03-x-xxxx,8850,458099,2014,Honda,Bangalore,452699
1869,2020 KIA SELTOS GTK 1.4 GDI PETROL,MANUAL,26776,Petrol,1st Owner,TS-08-x-xxxx,24323,1444399,2020,KIA,Hyderabad,1295199
1870,2014 Maruti Swift VDI,MANUAL,95154,Diesel,2nd Owner,MH-02,7994,408899,2014,Maruti,Mumbai,408899
1871,2010 Hyundai i20 MAGNA O 1.2,MANUAL,43660,Petrol,3rd Owner,KL-43,6426,333699,2010,Hyundai,Kochi,328699
1872,2013 Maruti Swift VXI,MANUAL,39383,Petrol,1st Owner,MH-04,8178,418299,2013,Maruti,Mumbai,418299
1873,2018 Hyundai Grand i10 MAGNA 1.2 VTVT,MANUAL,41807,Petrol,1st Owner,PB-02,9638,492999,2018,Hyundai,Ahmedabad,492999
1874,2020 Maruti New  Wagon-R LXI 1.0 L,MANUAL,2610,Petrol,1st Owner,DL-2C,9949,518499,2020,Maruti,New Delhi,508899
1875,2019 Renault Kwid 1.0 RXT Opt,MANUAL,20884,Petrol,1st Owner,MH-02,7890,403599,2019,Renault,Mumbai,403599
1876,2020 Honda City VX MT PETROL,MANUAL,16253,Petrol,1st Owner,DL-9C,23675,1309399,2020,Honda,New Delhi,1260699
1877,2020 Datsun Go Plus T (O) CVT,AUTOMATIC,15755,Petrol,2nd Owner,WB-06,10125,562899,2020,Datsun,Kolkata,517899
1878,2019 Maruti Celerio VXI CNG OPT,MANUAL,27802,Petrol + CNG,1st Owner,MH-12,11669,596899,2019,Maruti,Pune,596899
1879,2011 Maruti Ritz LXI,MANUAL,61176,Petrol,1st Owner,DL-9C,4002,209799,2011,Maruti,New Delhi,204699
1880,2018 Hyundai Eon ERA PLUS,MANUAL,40674,Petrol,2nd Owner,MP-04,6352,357849,2018,Hyundai,Indore,324899
1881,2015 Renault Duster 85 PS RXL,MANUAL,42983,Diesel,1st Owner,KA-01-x-xxxx,13587,694999,2015,Renault,Bangalore,694999
1882,2013 Maruti Swift VDI,MANUAL,73762,Diesel,1st Owner,MP-04,8825,451399,2013,Maruti,Indore,451399
1883,2019 Ford Figo Aspire 1.2 TITANIUM PETROL,MANUAL,43840,Petrol,1st Owner,TN-07-x-xxxx,11722,642899,2019,Ford,Chennai,599599
1884,2013 Maruti Swift Dzire VXI,MANUAL,46227,Petrol,1st Owner,MH-02,8514,459399,2013,Maruti,Mumbai,435499
1885,2020 Tata Tiago XZ+ 1.2 Revotron,MANUAL,9445,Petrol,2nd Owner,KA-04-x-xxxx,13345,696399,2020,Tata,Bangalore,682599
1886,2014 Hyundai i10 MAGNA 1.1 IRDE2,MANUAL,35401,Petrol,2nd Owner,DL-3C,5853,299399,2014,Hyundai,New Delhi,299399
1887,2014 Honda CRV 2.4 AT 4WD AVN,AUTOMATIC,102872,Petrol,1st Owner,MH-12,16482,968699,2014,Honda,Mumbai,877699
1888,2019 Renault Kwid 1.0 RXT Opt AT,AUTOMATIC,47400,Petrol,1st Owner,WB-02,6829,349299,2019,Renault,Kolkata,349299
1889,2019 Maruti Swift VXI,MANUAL,24028,Petrol,1st Owner,HR-16,11546,603099,2019,Maruti,New Delhi,590599
1890,2019 Renault Kwid 1.0 CLIMBER OPT,MANUAL,15910,Petrol,2nd Owner,KA-05-x-xxxx,8684,485099,2019,Renault,Bangalore,444199
1891,2020 Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT,AUTOMATIC,18548,Petrol,1st Owner,MH-14,21397,1221899,2020,Ford,Pune,1139399
1892,2020 Toyota YARIS J CVT,AUTOMATIC,11941,Petrol,1st Owner,MH-01,17008,987599,2020,Toyota,Mumbai,905699
1893,2015 Hyundai Xcent S 1.2,MANUAL,14038,Petrol,2nd Owner,MH-12,9355,478499,2015,Hyundai,Pune,478499
1894,2020 Maruti Celerio VXI CNG OPT,MANUAL,50486,Petrol + CNG,1st Owner,MH-12,12614,645199,2020,Maruti,Pune,645199
1895,2018 Ford Ecosport 1.5 TREND+ TDCI,MANUAL,75136,Diesel,1st Owner,RJ-23,14839,758999,2018,Ford,Jaipur,758999
1896,2020 Jeep Compass 1.4 LIMITED PLUS AT,AUTOMATIC,14942,Petrol,1st Owner,MP-09,37793,2012499,2020,Jeep,Indore,2012499
1897,2014 Nissan Terrano XV D THP PREMIUM 110 PS,MANUAL,90968,Diesel,1st Owner,AP-29-x-xxxx,13701,700799,2014,Nissan,Hyderabad,700799
1898,2021 Mahindra XUV 3OO 1.2 W6 MT,Manual,8387,Petrol,1st Owner,UP-14,17309,1002699,2021,Mahindra,New Delhi,921699
1899,2011 Honda City S MT PETROL,MANUAL,52904,Petrol,2nd Owner,KA-51-x-xxxx,8166,428499,2011,Honda,Bangalore,417699
1900,2020 Toyota URBAN CRUISER Premium AT,Manual,10051,Petrol,1st Owner,MH-02,21891,1224999,2020,Toyota,Mumbai,1165699
1901,2014 Maruti Ertiga VXI CNG,MANUAL,86803,Petrol + CNG,1st Owner,MH-05,12987,664299,2014,Maruti,Mumbai,664299
1902,2018 Toyota Corolla Altis G,MANUAL,19123,Petrol,1st Owner,MH-01,22736,1216999,2018,Toyota,Mumbai,1210699
1903,2020 Hyundai GRAND I10 NIOS SPORTZ PETROL,MANUAL,15590,Petrol,1st Owner,TN-14-x-xxxx,13065,688299,2020,Hyundai,Chennai,668299
1904,2017 Ford Ecosport 1.5 TITANIUM TI VCT,MANUAL,32374,Petrol,1st Owner,MH-04,13636,790499,2017,Ford,Mumbai,697499
1905,2020 Renault TRIBER 1.0 RXL PETROL,MANUAL,36822,Petrol,1st Owner,MP-09,11257,636299,2020,Renault,Indore,575799
1906,2016 Ford Ecosport 1.5 TREND TI VCT,MANUAL,39489,Petrol,1st Owner,MH-03,11480,632499,2016,Ford,Mumbai,587199
1907,2018 Maruti Eeco 5 STR WITH AC PLUSHTR,MANUAL,31654,Petrol,2nd Owner,KL-10,7707,439899,2018,Maruti,Kochi,394199
1908,2019 Mahindra TUV300 T10 MT,MANUAL,15334,Diesel,1st Owner,UP-32-x-xxxx,16079,896199,2019,Mahindra,Lucknow,856199
1909,2013 Maruti Alto 800 LXI,MANUAL,40904,Petrol,2nd Owner,WB-24,3859,197399,2013,Maruti,Kolkata,197399
1910,2018 Hyundai Elite i20 ASTA 1.4 CRDI,MANUAL,50348,Diesel,2nd Owner,UP-32-x-xxxx,14068,728899,2018,Hyundai,Lucknow,719599
1911,2021 Maruti Eeco 5 STR WITH AC PLUSHTR,MANUAL,11684,Petrol,1st Owner,GJ-27,10389,531399,2021,Maruti,Ahmedabad,531399
1912,2022 Mahindra Thar LX D 4WD AT CONVERTIBLE,AUTOMATIC,24373,Diesel,1st Owner,TS-07-x-xxxx,31053,1713599,2022,Mahindra,Hyderabad,1653599
1913,2021 Hyundai New Elantra 2.0 SX (O) AT,AUTOMATIC,4251,Petrol,1st Owner,TN-06-x-xxxx,37342,2186899,2021,Hyundai,Chennai,1988499
1914,2017 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,MANUAL,21085,Petrol,1st Owner,MP-04,9308,476099,2017,Hyundai,Indore,476099
1915,2021 Toyota Glanza G CVT,AUTOMATIC,11858,Petrol,1st Owner,KA-51-x-xxxx,18736,997699,2021,Toyota,Bangalore,997699
1916,2021 Maruti S PRESSO VXI (O) CNG,MANUAL,3507,Petrol + CNG,1st Owner,KA-27-x-xxxx,13445,687699,2021,Maruti,Bangalore,687699
1917,2021 Tata NEXON XZ+ 1.2,MANUAL,14460,Petrol,1st Owner,TS-08-x-xxxx,19286,1112699,2021,Tata,Hyderabad,1026999
1919,2018 Tata NEXON XZA+ 1.5,AUTOMATIC,40301,Diesel,2nd Owner,MH-12,18075,982599,2018,Tata,Pune,962499
1920,2021 Renault Kiger RXZ AMT 1.0 DUAL TONE,Manual,4401,Petrol,1st Owner,GJ-18,14936,819199,2021,Renault,Ahmedabad,763999
1921,2019 MG HECTOR SHARP DCT PETROL,AUTOMATIC,9076,Petrol,1st Owner,KL-17,29917,1736499,2019,MG,Kochi,1593099
1922,2019 Maruti New  Wagon-R 1.0 Lxi (o) cng,MANUAL,65327,Petrol + CNG,1st Owner,MH-14,11089,567199,2019,Maruti,Pune,567199
1923,2021 Tata ALTROZ XE 1.2,MANUAL,13462,Petrol,1st Owner,TN-13-x-xxxx,12760,688199,2021,Tata,Chennai,652699
1924,2022 Maruti New  Wagon-R 1.0 Lxi (o) cng,MANUAL,16752,Petrol + CNG,1st Owner,KL-07,14003,772999,2022,Maruti,Kochi,716249
1925,2018 Volkswagen Polo COMFORTLINE 1.0 PETROL,MANUAL,28361,Petrol,1st Owner,DL-8C,12160,621999,2018,Volkswagen,New Delhi,621999
1926,2014 Honda Amaze 1.2 VXMT I VTEC,MANUAL,30992,Petrol,2nd Owner,WB-08,7558,415299,2014,Honda,Kolkata,386599
1927,2016 Tata Tiago XZ 1.2 REVOTRON,MANUAL,49205,Petrol,2nd Owner,TN-12-x-xxxx,8598,460999,2016,Tata,Chennai,439799
1928,2010 Hyundai i20 MAGNA O 1.2,MANUAL,75484,Petrol,1st Owner,KA-05-x-xxxx,6622,353599,2010,Hyundai,Bangalore,338699
1929,2021 Mahindra XUV 3OO 1.2 W8 OPT,Manual,13215,Petrol,1st Owner,TS-29-x-xxxx,22212,1205199,2021,Mahindra,Hyderabad,1182799
1930,2013 Maruti Swift VXI,MANUAL,43499,Petrol,1st Owner,MH-02,7425,379799,2013,Maruti,Mumbai,379799
1931,2019 Honda Amaze 1.5 V I-D TECH,MANUAL,93712,Diesel,1st Owner,TN-11-x-xxxx,14365,734799,2019,Honda,Chennai,734799
1932,2011 Maruti Wagon R 1.0 VXI,MANUAL,57780,Petrol,1st Owner,MH-12,5556,289199,2011,Maruti,Indore,284199
1933,2019 Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT,AUTOMATIC,13713,Petrol,1st Owner,MH-12,20747,1160899,2019,Ford,Pune,1104799
1934,2016 Hyundai Elite i20 Sportz 1.2 VTVT MT,MANUAL,45821,Petrol,1st Owner,GJ-01,11089,577699,2016,Hyundai,Ahmedabad,567199
1936,2017 Honda WR-V 1.2 i-VTEC VX MT,MANUAL,50064,Petrol,1st Owner,RJ-14,12956,723499,2017,Honda,Jaipur,662699
1937,2022 Hyundai GRAND I10 NIOS 1.0 TURBO SPORTZ,MANUAL,1173,Petrol,1st Owner,TN-09-x-xxxx,16890,935799,2022,Hyundai,Chennai,899399
1938,2020 Hyundai Elite i20 1.2 MAGNA PLUS VTVT,MANUAL,55856,Petrol,1st Owner,RJ-45,13112,670699,2020,Hyundai,Jaipur,670699
1939,2016 Mahindra XUV500 W6 4X2,MANUAL,77350,Diesel,2nd Owner,MH-14,16454,912499,2016,Mahindra,Pune,876199
1940,2015 Volkswagen Polo TRENDLINE 1.2L PETROL,MANUAL,49065,Petrol,1st Owner,DL-10,7789,398399,2015,Volkswagen,New Delhi,398399
1941,2019 Ford Ecosport 1.5 TREND TI VCT,MANUAL,27652,Petrol,1st Owner,KA-01-x-xxxx,15431,821699,2019,Ford,Bangalore,821699
1942,2018 Tata Tiago XZ 1.2 REVOTRON,MANUAL,48036,Petrol,2nd Owner,TN-10-x-xxxx,10014,544099,2018,Tata,Chennai,512199
1943,2020 Skoda Rapid ACTIVE 1.0 TSI,MANUAL,3321,Petrol,1st Owner,KA-05-x-xxxx,17964,981799,2020,Skoda,Bangalore,956599
1944,2013 Maruti A Star VXI,MANUAL,37789,Petrol,1st Owner,MP-04,4960,266799,2013,Maruti,Indore,253699
1945,2019 Mahindra XUV500 W11 (O) AT,AUTOMATIC,37939,Diesel,1st Owner,MH-04,30227,1646699,2019,Mahindra,Mumbai,1609599
1946,2016 Maruti Swift VXI,MANUAL,31020,Petrol,1st Owner,DL-8C,9069,468899,2016,Maruti,New Delhi,463899
1947,2014 Ford Ecosport 1.5 TREND TDCI,MANUAL,74464,Diesel,1st Owner,WB-02,8592,439499,2014,Ford,Kolkata,439499
1948,2020 Tata ALTROZ XT 1.2,Manual,27179,Petrol,1st Owner,MH-05,13398,717599,2020,Tata,Mumbai,685299
1949,2020 KIA SELTOS 1.4 GTX+ TURBO GDI PETROL AT,AUTOMATIC,26757,Petrol,1st Owner,MH-01,31751,1799799,2020,KIA,Mumbai,1690799
1950,2012 Honda Brio 1.2 S (O) MT IVTEC,MANUAL,37409,Petrol,2nd Owner,KA-01-x-xxxx,7415,379299,2012,Honda,Bangalore,379299
1951,2019 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,MANUAL,15996,Petrol,2nd Owner,RJ-47,9935,508199,2019,Hyundai,Jaipur,508199
1952,2015 Hyundai i10 MAGNA 1.1 IRDE2,MANUAL,27578,Petrol,2nd Owner,KA-51-x-xxxx,7542,390799,2015,Hyundai,Bangalore,385799
1953,2020 Honda Amaze 1.2 SMT I VTEC,MANUAL,39888,Petrol,2nd Owner,MH-14,12548,678299,2020,Honda,Pune,641849
1954,2021 Maruti Eeco 5 STR WITH AC PLUSHTR,MANUAL,7628,Petrol,1st Owner,GJ-03,10264,531399,2021,Maruti,Ahmedabad,524999
1955,2022 Volkswagen TAIGUN HIGHLINE 1.0 TSI MT,Manual,5669,Petrol,1st Owner,MH-12,24811,1450599,2022,Volkswagen,Pune,1321199
1956,2021 Honda Amaze 1.2 V CVT I VTEC,AUTOMATIC,21765,Petrol,1st Owner,DL-4C,17870,951599,2021,Honda,New Delhi,951599
1957,2018 Hyundai Verna 1.6 CRDI SX + AT,AUTOMATIC,58776,Diesel,1st Owner,TS-12-x-xxxx,20760,1105499,2018,Hyundai,Hyderabad,1105499
1958,2019 Hyundai Elite i20 1.2 SPORTS PLUS VTVT,MANUAL,37340,Petrol,1st Owner,MH-11,13454,733699,2019,Hyundai,Pune,688199
1959,2014 Hyundai Elite i20 ASTA 1.2,MANUAL,40489,Petrol,1st Owner,KL-07,10371,530499,2014,Hyundai,Kochi,530499
1960,2020 KIA SONET HTK PLUS,Manual,38471,Petrol,1st Owner,KA-03-x-xxxx,18043,979999,2020,KIA,Bangalore,960799
1961,2022 Renault Kwid 1.0 CLIMBER OPT,MANUAL,1628,Petrol,1st Owner,GJ-01,10713,570299,2022,Renault,Ahmedabad,547999
1962,2019 Skoda Rapid 1.6 MPI MT ACTIVE,MANUAL,41352,Petrol,1st Owner,WB-02,14592,746399,2019,Skoda,Kolkata,746399
1963,2018 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,MANUAL,12478,Petrol,1st Owner,UP-32-x-xxxx,10315,580599,2018,Hyundai,Lucknow,527599
1964,2018 Renault Kwid 1.0 RXT,MANUAL,31778,Petrol,1st Owner,MH-46,6647,360499,2018,Renault,Mumbai,339999
1965,2019 KIA SELTOS HTK PLUS 1.5 DIESEL,MANUAL,57058,Diesel,1st Owner,MH-14,24061,1324099,2019,KIA,Pune,1281299
1966,2018 Mahindra Thar CRDE 4X4 BS IV,MANUAL,19659,Diesel,2nd Owner,MP-09,15054,783399,2018,Mahindra,Indore,769999
1967,2013 Honda Amaze 1.2 SMT I VTEC,MANUAL,82221,Petrol,1st Owner,WB-02,5052,258399,2013,Honda,Kolkata,258399
1968,2020 KIA SELTOS HTX 1.5 PETROL MT,MANUAL,10753,Petrol,2nd Owner,GJ-01,24009,1291099,2020,KIA,Ahmedabad,1278499
1969,2019 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,MANUAL,36020,Petrol,1st Owner,UP-78-x-xxxx,9650,547799,2019,Hyundai,Lucknow,493599
1970,2011 Hyundai i10 SPORTZ 1.2 KAPPA2,MANUAL,79979,Petrol,1st Owner,KA-03,4923,251799,2011,Hyundai,Indore,251799
1971,2018 Renault Kwid RXT 1.0 EASY-R AT OPTION,AUTOMATIC,12188,Petrol,1st Owner,MP-09,7558,386599,2018,Renault,Indore,386599
1973,2012 Honda Brio 1.2 S MT I VTEC,MANUAL,69253,Petrol,1st Owner,KA-03-x-xxxx,7255,376999,2012,Honda,Bangalore,371099
1974,2017 Mahindra Kuv100 K8 5 STR,MANUAL,42348,Petrol,1st Owner,KL-13,7101,402499,2017,Mahindra,Kochi,363199
1975,2015 Honda City SV CVT PETROL,AUTOMATIC,51900,Petrol,2nd Owner,WB-12,9986,510799,2015,Honda,Kolkata,510799
1976,2019 Jeep Compass SPORT PLUS PETROL,MANUAL,10639,Petrol,1st Owner,GJ-01,24086,1406699,2019,Jeep,Ahmedabad,1282599
1977,2018 Hyundai Verna 1.4 VTVT E,MANUAL,31681,Petrol,1st Owner,WB-02,13240,696399,2018,Hyundai,Kolkata,677249
1978,2021 Mahindra Thar LX PETROL AT 4WD,AUTOMATIC,1302,Petrol,1st Owner,GJ-05,29314,1599999,2021,Mahindra,Ahmedabad,1560999
1979,2016 Honda City V MT PETROL,MANUAL,48108,Petrol,2nd Owner,TN-06-x-xxxx,13406,685699,2016,Honda,Chennai,685699
1980,2014 Honda CRV 2.4 AT 4WD AVN,AUTOMATIC,96699,Petrol,2nd Owner,MH-02,16728,925299,2014,Honda,Mumbai,890799
1981,2022 Honda Jazz ZX CVT,AUTOMATIC,2300,Petrol,1st Owner,MH-12,20426,1172799,2022,Honda,Pune,1087699
1982,2019 Toyota Glanza G CVT,AUTOMATIC,23595,Petrol,2nd Owner,MH-14,15218,849299,2019,Toyota,Pune,778399
1983,2019 Ford Ecosport 1.5 TDCI TITANIUM PLUS,MANUAL,12652,Diesel,1st Owner,KA-03-x-xxxx,20790,1139899,2019,Ford,Bangalore,1107099
1984,2019 Honda WR-V 1.2 i-VTEC VX MT,MANUAL,27429,Petrol,1st Owner,WB-06,15147,774799,2019,Honda,Kolkata,774799
1985,2020 Volkswagen T-ROC PETROL AUTOMATIC,Manual,34082,Petrol,1st Owner,UP-32,31643,1777599,2020,Volkswagen,New Delhi,1684999
1986,2016 Ford Ecosport 1.5 TITANIUM TI VCT AT,AUTOMATIC,23433,Petrol,1st Owner,MH-47,14004,716299,2016,Ford,Mumbai,716299
1987,2016 Hyundai Xcent S 1.2,MANUAL,84512,Petrol,2nd Owner,WB-02,6870,351399,2016,Hyundai,Kolkata,351399
1988,2021 Tata ALTROZ XT 1.2,Manual,7298,Petrol,1st Owner,TN-05-x-xxxx,14776,840099,2021,Tata,Chennai,755799
1989,2017 Mahindra Bolero Power+ SLX,MANUAL,32197,Diesel,1st Owner,RJ-14,14854,809799,2017,Mahindra,Jaipur,759799
1990,2015 Volkswagen Polo COMFORTLINE 1.2L PETROL,MANUAL,50676,Petrol,1st Owner,WB-02,7427,379899,2015,Volkswagen,Kolkata,379899
1991,2021 Maruti Celerio VXI,MANUAL,11828,Petrol,1st Owner,DL-10,10062,514699,2021,Maruti,New Delhi,514699
1992,2017 Renault Duster RXZ AMT 110 PS,AUTOMATIC,78147,Diesel,1st Owner,GJ-06,12496,639199,2017,Renault,Ahmedabad,639199
1993,2019 MG HECTOR SHARP 2.0 DIESEL,MANUAL,51247,Diesel,1st Owner,UP-78-x-xxxx,30439,1665999,2019,MG,Lucknow,1620899
1994,2015 Honda Brio 1.2 S MT I VTEC,MANUAL,45914,Petrol,1st Owner,KA-04-x-xxxx,8985,459599,2015,Honda,Bangalore,459599
1995,2021 Toyota Glanza G MT PETROL,MANUAL,16222,Petrol,1st Owner,MH-12,15091,817599,2021,Toyota,Pune,803599
1996,2018 Renault Kwid 1.0 RXT,MANUAL,45942,Petrol,2nd Owner,RJ-02,6276,320999,2018,Renault,Jaipur,320999
1997,2018 Tata Tiago XE 1.05 REVOTORQ,MANUAL,91528,Diesel,1st Owner,MP-09,7945,406399,2018,Tata,Indore,406399
1998,2015 Hyundai Eon ERA PLUS,MANUAL,32322,Petrol,1st Owner,HR-33,5335,272899,2015,Hyundai,New Delhi,272899
1999,2019 Volkswagen Polo Trendline 1.0 L Petrol,MANUAL,55704,Petrol,1st Owner,TS-07-x-xxxx,11022,585899,2019,Volkswagen,Hyderabad,563799
2000,2022 Maruti S PRESSO VXI PLUS,MANUAL,1345,Petrol,1st Owner,GJ-06,11705,598699,2022,Maruti,Ahmedabad,598699
